query,layer,head,pre_len,post_len,cached_kv_len,visual_start,prev_visual_tokens,current_chunk_tokens,manual_prev_mass,manual_current_mass,manual_current_share,manual_current_to_prev_per_token_ratio,eager_prev_mass,eager_current_mass,eager_current_share,eager_current_to_prev_per_token_ratio,abs_current_share_diff,video_idx,chunk_idx,question_idx,frame_start,frame_end,task
global,10,5,6014,27542,27542,14,6000,21528,0.37939453125,0.467529296875,0.5520322918891907,0.3434514105319977,0.32080078125,0.06561279296875,0.16979940235614777,0.05700339004397392,0.3822329044342041,0,4,1,51,67,Attribute Recognition
global,10,6,6014,27542,27542,14,6000,21528,0.064697265625,0.225341796875,0.7769360542297363,0.9707409739494324,0.201416015625,0.294921875,0.5941957831382751,0.40809428691864014,0.18274027109146118,0,4,1,51,67,Attribute Recognition
global,10,7,6014,27542,27542,14,6000,21528,0.09954833984375,0.2196044921875,0.688085675239563,0.6148294806480408,0.22265625,0.02978515625,0.11798839271068573,0.03728314861655235,0.5700972676277161,0,4,1,51,67,Attribute Recognition
global,10,8,6014,27542,27542,14,6000,21528,0.2469482421875,0.255859375,0.5088613629341125,0.28876394033432007,0.339599609375,0.017425537109375,0.04880759119987488,0.014301004819571972,0.46005377173423767,0,4,1,51,67,Attribute Recognition
global,10,9,6014,27542,27542,14,6000,21528,0.0880126953125,0.2142333984375,0.7088045477867126,0.6784055233001709,0.25048828125,0.027252197265625,0.09812108427286148,0.03032226674258709,0.6106834411621094,0,4,1,51,67,Attribute Recognition
global,10,10,6014,27542,27542,14,6000,21528,0.208251953125,0.42236328125,0.6697638630867004,0.5652552843093872,0.2457275390625,0.056060791015625,0.185761958360672,0.06358474493026733,0.48400190472602844,0,4,1,51,67,Attribute Recognition
global,10,11,6014,27542,27542,14,6000,21528,0.1300048828125,0.65234375,0.8338274359703064,1.3985061645507812,0.351806640625,0.10675048828125,0.23279649019241333,0.08456943184137344,0.6010309457778931,0,4,1,51,67,Attribute Recognition
global,10,12,6014,27542,27542,14,6000,21528,0.150634765625,0.270263671875,0.6421113610267639,0.5000460147857666,0.217041015625,0.0082855224609375,0.036771178245544434,0.010639607906341553,0.6053401827812195,0,4,1,51,67,Attribute Recognition
global,10,13,6014,27542,27542,14,6000,21528,0.254638671875,0.1605224609375,0.3866509795188904,0.17569483816623688,0.35498046875,0.0030612945556640625,0.008550104685127735,0.0024035226088017225,0.3781008720397949,0,4,1,51,67,Attribute Recognition
global,10,14,6014,27542,27542,14,6000,21528,0.10894775390625,0.273193359375,0.7149017453193665,0.6988747715950012,0.37109375,0.06842041015625,0.1556728184223175,0.05138656497001648,0.5592288970947266,0,4,1,51,67,Attribute Recognition
global,10,15,6014,27542,27542,14,6000,21528,0.103271484375,0.085205078125,0.45207253098487854,0.22994953393936157,0.34375,0.01303863525390625,0.036544423550367355,0.010571508668363094,0.4155281186103821,0,4,1,51,67,Attribute Recognition
global,10,16,6014,27542,27542,14,6000,21528,0.269287109375,0.255615234375,0.4869767427444458,0.2645566761493683,0.258544921875,0.05902099609375,0.18585431575775146,0.0636235848069191,0.30112242698669434,0,4,1,51,67,Attribute Recognition
global,10,17,6014,27542,27542,14,6000,21528,0.330078125,0.277587890625,0.45680996775627136,0.23438581824302673,0.2178955078125,0.01155853271484375,0.05037406459450722,0.014784342609345913,0.40643590688705444,0,4,1,51,67,Attribute Recognition
global,10,18,6014,27542,27542,14,6000,21528,0.33154296875,0.426025390625,0.5623590350151062,0.35813209414482117,0.299072265625,0.0145721435546875,0.04646071419119835,0.013579846359789371,0.5158983469009399,0,4,1,51,67,Attribute Recognition
global,10,19,6014,27542,27542,14,6000,21528,0.041015625,0.141845703125,0.7757009267807007,0.9638608694076538,0.2705078125,0.342041015625,0.5583897829055786,0.35240814089775085,0.21731114387512207,0,4,1,51,67,Attribute Recognition
global,10,20,6014,27542,27542,14,6000,21528,0.1583251953125,0.626953125,0.798383355140686,1.103653073310852,0.357666015625,0.07373046875,0.17091114819049835,0.05745355412364006,0.6274722218513489,0,4,1,51,67,Attribute Recognition
global,10,21,6014,27542,27542,14,6000,21528,0.11248779296875,0.1805419921875,0.6161216497421265,0.4473220705986023,0.345458984375,0.027862548828125,0.07463418692350388,0.02247873693704605,0.541487455368042,0,4,1,51,67,Attribute Recognition
global,10,22,6014,27542,27542,14,6000,21528,0.1304931640625,0.10052490234375,0.4351387023925781,0.21470068395137787,0.419921875,0.0172119140625,0.03937447816133499,0.011423738673329353,0.39576423168182373,0,4,1,51,67,Attribute Recognition
global,10,23,6014,27542,27542,14,6000,21528,0.1083984375,0.328125,0.7516778707504272,0.8436529040336609,0.380615234375,0.0316162109375,0.07669529318809509,0.023151077330112457,0.6749825477600098,0,4,1,51,67,Attribute Recognition
global,10,24,6014,27542,27542,14,6000,21528,0.055938720703125,0.0643310546875,0.5348896384239197,0.3205203711986542,0.35107421875,0.1318359375,0.2730030417442322,0.10466040670871735,0.2618865966796875,0,4,1,51,67,Attribute Recognition
global,10,25,6014,27542,27542,14,6000,21528,0.12744140625,0.1995849609375,0.6103023290634155,0.43648043274879456,0.302978515625,0.0187835693359375,0.05837719887495041,0.01727881096303463,0.5519251227378845,0,4,1,51,67,Attribute Recognition
global,10,26,6014,27542,27542,14,6000,21528,0.248291015625,0.36669921875,0.596268355846405,0.4116200804710388,0.45654296875,0.0106964111328125,0.02289278618991375,0.0065298620611429214,0.5733755826950073,0,4,1,51,67,Attribute Recognition
global,10,27,6014,27542,27542,14,6000,21528,0.373779296875,0.177001953125,0.32136523723602295,0.13198068737983704,0.470458984375,0.002353668212890625,0.004978014621883631,0.001394347520545125,0.31638723611831665,0,4,1,51,67,Attribute Recognition
global,11,0,6014,27542,27542,14,6000,21528,0.11083984375,0.229736328125,0.6745519638061523,0.5776719450950623,0.195068359375,0.60498046875,0.7561794519424438,0.8643746972084045,0.0816274881362915,0,4,1,51,67,Attribute Recognition
global,11,1,6014,27542,27542,14,6000,21528,0.04229736328125,0.053466796875,0.5583174228668213,0.3523046672344208,0.224609375,0.0167236328125,0.06929691135883331,0.02075153775513172,0.48902052640914917,0,4,1,51,67,Attribute Recognition
global,11,2,6014,27542,27542,14,6000,21528,0.12744140625,0.351318359375,0.7338092923164368,0.768312394618988,0.16796875,0.64453125,0.7932692170143127,1.0694563388824463,0.05945992469787598,0,4,1,51,67,Attribute Recognition
global,11,3,6014,27542,27542,14,6000,21528,0.308349609375,0.231689453125,0.42902350425720215,0.20941627025604248,0.285888671875,0.022430419921875,0.07275066524744034,0.021866939961910248,0.3562728464603424,0,4,1,51,67,Attribute Recognition
global,11,4,6014,27542,27542,14,6000,21528,0.16943359375,0.7236328125,0.8102788329124451,1.1903269290924072,0.23046875,0.2427978515625,0.5130255222320557,0.2936164438724518,0.2972533106803894,0,4,1,51,67,Attribute Recognition
global,11,5,6014,27542,27542,14,6000,21528,0.1644287109375,0.7197265625,0.8140273094177246,1.2199369668960571,0.2110595703125,0.1568603515625,0.42634373903274536,0.20713604986667633,0.38768357038497925,0,4,1,51,67,Attribute Recognition
global,11,6,6014,27542,27542,14,6000,21528,0.04583740234375,0.1619873046875,0.7794420123100281,0.9849370718002319,0.2120361328125,0.058502197265625,0.2162436544895172,0.07689708471298218,0.5631983280181885,0,4,1,51,67,Attribute Recognition
global,11,7,6014,27542,27542,14,6000,21528,0.0721435546875,0.271484375,0.7900533080101013,1.0488052368164062,0.09521484375,0.0175018310546875,0.15527278184890747,0.051230233162641525,0.6347805261611938,0,4,1,51,67,Attribute Recognition
global,11,8,6014,27542,27542,14,6000,21528,0.04736328125,0.11773681640625,0.7131238579750061,0.6928161978721619,0.367919921875,0.0396728515625,0.09733453392982483,0.03005298785865307,0.6157892942428589,0,4,1,51,67,Attribute Recognition
global,11,9,6014,27542,27542,14,6000,21528,0.208251953125,0.5751953125,0.7341850996017456,0.7697927951812744,0.2308349609375,0.2037353515625,0.4688202142715454,0.24598713219165802,0.2653648853302002,0,4,1,51,67,Attribute Recognition
global,11,10,6014,27542,27542,14,6000,21528,0.169677734375,0.52685546875,0.7563967704772949,0.8653945326805115,0.1771240234375,0.11749267578125,0.3987984359264374,0.18487612903118134,0.35759833455085754,0,4,1,51,67,Attribute Recognition
global,11,11,6014,27542,27542,14,6000,21528,0.1297607421875,0.304931640625,0.7014883756637573,0.6549477577209473,0.283935546875,0.05462646484375,0.16134847700595856,0.05362050235271454,0.54013991355896,0,4,1,51,67,Attribute Recognition
global,11,12,6014,27542,27542,14,6000,21528,0.12115478515625,0.3701171875,0.7533854842185974,0.8514246344566345,0.1953125,0.1768798828125,0.47523778676986694,0.2524038553237915,0.27814769744873047,0,4,1,51,67,Attribute Recognition
global,11,13,6014,27542,27542,14,6000,21528,0.1826171875,0.457275390625,0.7146127223968506,0.697884738445282,0.0650634765625,0.1654052734375,0.7176907062530518,0.7085322141647339,0.003077983856201172,0,4,1,51,67,Attribute Recognition
global,11,14,6014,27542,27542,14,6000,21528,0.1177978515625,0.1998291015625,0.6291314363479614,0.4727906882762909,0.25634765625,0.027618408203125,0.0972595363855362,0.030027339234948158,0.5318719148635864,0,4,1,51,67,Attribute Recognition
global,11,15,6014,27542,27542,14,6000,21528,0.203857421875,0.451171875,0.688781201839447,0.6168265342712402,0.241455078125,0.02227783203125,0.0844711884856224,0.02571485936641693,0.6043100357055664,0,4,1,51,67,Attribute Recognition
global,11,16,6014,27542,27542,14,6000,21528,0.1768798828125,0.5751953125,0.7648109197616577,0.9063259959220886,0.36181640625,0.12396240234375,0.25518280267715454,0.09548810869455338,0.5096281170845032,0,4,1,51,67,Attribute Recognition
global,11,17,6014,27542,27542,14,6000,21528,0.1524658203125,0.25244140625,0.6234549283981323,0.4614616632461548,0.31103515625,0.0142974853515625,0.043947283178567886,0.012811433523893356,0.5795076489448547,0,4,1,51,67,Attribute Recognition
global,11,18,6014,27542,27542,14,6000,21528,0.2255859375,0.18701171875,0.45325443148612976,0.23104913532733917,0.27685546875,0.01331329345703125,0.045881208032369614,0.013402319513261318,0.40737321972846985,0,4,1,51,67,Attribute Recognition
global,11,19,6014,27542,27542,14,6000,21528,0.2386474609375,0.59619140625,0.7141395211219788,0.6962680816650391,0.3115234375,0.01617431640625,0.049357421696186066,0.014470474794507027,0.6647821068763733,0,4,1,51,67,Attribute Recognition
global,11,20,6014,27542,27542,14,6000,21528,0.211181640625,0.53515625,0.717042863368988,0.7062720060348511,0.2403564453125,0.01824951171875,0.07056879997253418,0.021161334589123726,0.6464740633964539,0,4,1,51,67,Attribute Recognition
global,11,21,6014,27542,27542,14,6000,21528,0.2607421875,0.2054443359375,0.4406912922859192,0.21959903836250305,0.171142578125,0.04571533203125,0.21080777049064636,0.07444771379232407,0.22988352179527283,0,4,1,51,67,Attribute Recognition
global,11,22,6014,27542,27542,14,6000,21528,0.154541015625,0.607421875,0.7971804141998291,1.0954540967941284,0.281005859375,0.2144775390625,0.4328652322292328,0.2127227634191513,0.3643151819705963,0,4,1,51,67,Attribute Recognition
global,11,23,6014,27542,27542,14,6000,21528,0.08465576171875,0.27587890625,0.7651938199996948,0.9082586169242859,0.28955078125,0.29833984375,0.5074750781059265,0.2871667146682739,0.2577187418937683,0,4,1,51,67,Attribute Recognition
global,11,24,6014,27542,27542,14,6000,21528,0.0438232421875,0.19921875,0.819688618183136,1.266990065574646,0.364013671875,0.0121002197265625,0.032171688973903656,0.009264524094760418,0.7875169515609741,0,4,1,51,67,Attribute Recognition
global,11,25,6014,27542,27542,14,6000,21528,0.2060546875,0.373779296875,0.644631564617157,0.5055688619613647,0.201171875,0.11883544921875,0.37135228514671326,0.16463656723499298,0.2732792794704437,0,4,1,51,67,Attribute Recognition
global,11,26,6014,27542,27542,14,6000,21528,0.06591796875,0.26025390625,0.7979041934013367,1.1003756523132324,0.1376953125,0.1409912109375,0.505913257598877,0.28537794947624207,0.2919909358024597,0,4,1,51,67,Attribute Recognition
global,11,27,6014,27542,27542,14,6000,21528,0.1417236328125,0.304443359375,0.6823529601097107,0.5987034440040588,0.2685546875,0.25048828125,0.48259642720222473,0.2599574029445648,0.19975653290748596,0,4,1,51,67,Attribute Recognition
global,12,0,6014,27542,27542,14,6000,21528,0.136962890625,0.43701171875,0.7613781094551086,0.8892782926559448,0.26318359375,0.0231781005859375,0.08093994855880737,0.024545200169086456,0.6804381608963013,0,4,1,51,67,Attribute Recognition
global,12,1,6014,27542,27542,14,6000,21528,0.07330322265625,0.38037109375,0.8384232521057129,1.4462120532989502,0.1226806640625,0.06689453125,0.35286542773246765,0.15197144448757172,0.48555782437324524,0,4,1,51,67,Attribute Recognition
global,12,2,6014,27542,27542,14,6000,21528,0.298828125,0.49072265625,0.6215213537216187,0.45768028497695923,0.358642578125,0.093505859375,0.20680345594882965,0.07266487181186676,0.4147179126739502,0,4,1,51,67,Attribute Recognition
global,12,3,6014,27542,27542,14,6000,21528,0.297119140625,0.332763671875,0.528294563293457,0.3121424615383148,0.246337890625,0.01448822021484375,0.055547431111335754,0.016391979530453682,0.47274714708328247,0,4,1,51,67,Attribute Recognition
global,12,4,6014,27542,27542,14,6000,21528,0.20947265625,0.486572265625,0.6990529894828796,0.6473923921585083,0.1824951171875,0.07867431640625,0.3012385964393616,0.12015151977539062,0.39781439304351807,0,4,1,51,67,Attribute Recognition
global,12,5,6014,27542,27542,14,6000,21528,0.207763671875,0.295654296875,0.5872938632965088,0.3966085910797119,0.09051513671875,0.0023956298828125,0.0257842019200325,0.0073764268308877945,0.5615096688270569,0,4,1,51,67,Attribute Recognition
global,12,6,6014,27542,27542,14,6000,21528,0.2061767578125,0.67236328125,0.7653188705444336,0.9088910818099976,0.1712646484375,0.258544921875,0.6015336513519287,0.4207419753074646,0.16378521919250488,0,4,1,51,67,Attribute Recognition
global,12,7,6014,27542,27542,14,6000,21528,0.1080322265625,0.36279296875,0.7705470323562622,0.9359508752822876,0.32470703125,0.374267578125,0.5354523062705994,0.32124626636505127,0.23509472608566284,0,4,1,51,67,Attribute Recognition
global,12,8,6014,27542,27542,14,6000,21528,0.1806640625,0.7236328125,0.8002159595489502,1.1163336038589478,0.2100830078125,0.331787109375,0.6123000383377075,0.440165638923645,0.18791592121124268,0,4,1,51,67,Attribute Recognition
global,12,9,6014,27542,27542,14,6000,21528,0.10797119140625,0.51171875,0.8257657885551453,1.3209030628204346,0.1573486328125,0.128662109375,0.4498506188392639,0.22789521515369415,0.37591516971588135,0,4,1,51,67,Attribute Recognition
global,12,10,6014,27542,27542,14,6000,21528,0.23388671875,0.6875,0.7461579442024231,0.8192466497421265,0.1373291015625,0.2242431640625,0.6201890707015991,0.4550971984863281,0.12596887350082397,0,4,1,51,67,Attribute Recognition
global,12,11,6014,27542,27542,14,6000,21528,0.23193359375,0.65771484375,0.7392974495887756,0.7903538346290588,0.15380859375,0.2470703125,0.6163215637207031,0.4477004110813141,0.12297588586807251,0,4,1,51,67,Attribute Recognition
global,12,12,6014,27542,27542,14,6000,21528,0.1844482421875,0.69189453125,0.789525032043457,1.045473337173462,0.18408203125,0.439208984375,0.7046611905097961,0.6649781465530396,0.08486384153366089,0,4,1,51,67,Attribute Recognition
global,12,13,6014,27542,27542,14,6000,21528,0.1781005859375,0.69482421875,0.7959725856781006,1.0873193740844727,0.1348876953125,0.2086181640625,0.6073205471038818,0.431049644947052,0.18865203857421875,0,4,1,51,67,Attribute Recognition
global,12,14,6014,27542,27542,14,6000,21528,0.172607421875,0.5810546875,0.7709750533103943,0.9382208585739136,0.089599609375,0.03985595703125,0.3078736364841461,0.12397515773773193,0.46310141682624817,0,4,1,51,67,Attribute Recognition
global,12,15,6014,27542,27542,14,6000,21528,0.1363525390625,0.7978515625,0.8540441393852234,1.6308214664459229,0.142822265625,0.08978271484375,0.38598793745040894,0.17520414292812347,0.46805620193481445,0,4,1,51,67,Attribute Recognition
global,12,16,6014,27542,27542,14,6000,21528,0.1917724609375,0.354736328125,0.649095356464386,0.5155454874038696,0.359130859375,0.058624267578125,0.14033165574073792,0.0454959012567997,0.5087636709213257,0,4,1,51,67,Attribute Recognition
global,12,17,6014,27542,27542,14,6000,21528,0.1182861328125,0.51220703125,0.8123911023139954,1.2068665027618408,0.2113037109375,0.258056640625,0.5498049259185791,0.34037327766418457,0.26258617639541626,0,4,1,51,67,Attribute Recognition
global,12,18,6014,27542,27542,14,6000,21528,0.1783447265625,0.64404296875,0.7831379175186157,1.0064729452133179,0.1912841796875,0.03253173828125,0.14535042643547058,0.047399718314409256,0.6377874612808228,0,4,1,51,67,Attribute Recognition
global,12,19,6014,27542,27542,14,6000,21528,0.197021484375,0.62158203125,0.7593200206756592,0.8792906403541565,0.10125732421875,0.07989501953125,0.44103774428367615,0.21990787982940674,0.31828227639198303,0,4,1,51,67,Attribute Recognition
global,12,20,6014,27542,27542,14,6000,21528,0.11181640625,0.439208984375,0.7970757484436035,1.0947456359863281,0.10626220703125,0.01529693603515625,0.1258394569158554,0.04012112691998482,0.6712362766265869,0,4,1,51,67,Attribute Recognition
global,12,21,6014,27542,27542,14,6000,21528,0.144775390625,0.446044921875,0.7549586892127991,0.8586800694465637,0.283935546875,0.040283203125,0.1242469847202301,0.039541374891996384,0.6307116746902466,0,4,1,51,67,Attribute Recognition
global,12,22,6014,27542,27542,14,6000,21528,0.1683349609375,0.599609375,0.7807979583740234,0.9927539229393005,0.2352294921875,0.2401123046875,0.5051361322402954,0.2844920754432678,0.275661826133728,0,4,1,51,67,Attribute Recognition
global,12,23,6014,27542,27542,14,6000,21528,0.231201171875,0.53759765625,0.6992695927619934,0.6480594873428345,0.21337890625,0.119384765625,0.35876742005348206,0.15593549609184265,0.34050217270851135,0,4,1,51,67,Attribute Recognition
global,12,24,6014,27542,27542,14,6000,21528,0.1357421875,0.369384765625,0.7312711477279663,0.7584232687950134,0.2462158203125,0.079345703125,0.24371953308582306,0.08981627225875854,0.48755162954330444,0,4,1,51,67,Attribute Recognition
global,12,25,6014,27542,27542,14,6000,21528,0.0992431640625,0.44482421875,0.8175902962684631,1.2492096424102783,0.11053466796875,0.099365234375,0.47339344024658203,0.2505437135696411,0.3441968560218811,0,4,1,51,67,Attribute Recognition
global,12,26,6014,27542,27542,14,6000,21528,0.0791015625,0.39013671875,0.8314256072044373,1.3746094703674316,0.257080078125,0.1961669921875,0.4328036606311798,0.21266943216323853,0.39862194657325745,0,4,1,51,67,Attribute Recognition
global,12,27,6014,27542,27542,14,6000,21528,0.164794921875,0.460693359375,0.7365339398384094,0.779140293598175,0.11578369140625,0.25927734375,0.6912937164306641,0.6241151094436646,0.04524022340774536,0,4,1,51,67,Attribute Recognition
global,13,0,6014,27542,27542,14,6000,21528,0.2191162109375,0.37646484375,0.6320967674255371,0.47884780168533325,0.1956787109375,0.01190948486328125,0.05737072229385376,0.016962777823209763,0.5747260451316833,0,4,1,51,67,Attribute Recognition
global,13,1,6014,27542,27542,14,6000,21528,0.251708984375,0.388427734375,0.606788694858551,0.4300897419452667,0.1669921875,0.0274658203125,0.14124293625354767,0.045839931815862656,0.46554577350616455,0,4,1,51,67,Attribute Recognition
global,13,2,6014,27542,27542,14,6000,21528,0.10540771484375,0.47314453125,0.8178077936172485,1.2510335445404053,0.266357421875,0.1114501953125,0.2949919104576111,0.11661746352910995,0.5228158831596375,0,4,1,51,67,Attribute Recognition
global,13,3,6014,27542,27542,14,6000,21528,0.1416015625,0.342529296875,0.7075138688087463,0.6741820573806763,0.10504150390625,0.06414794921875,0.3791486322879791,0.17020384967327118,0.3283652365207672,0,4,1,51,67,Attribute Recognition
global,13,4,6014,27542,27542,14,6000,21528,0.1785888671875,0.69921875,0.7965512275695801,1.0912046432495117,0.2056884765625,0.21337890625,0.5091756582260132,0.28912726044654846,0.2873755693435669,0,4,1,51,67,Attribute Recognition
global,13,5,6014,27542,27542,14,6000,21528,0.12548828125,0.53759765625,0.8107510805130005,1.1939928531646729,0.133056640625,0.11199951171875,0.4570361077785492,0.2345995306968689,0.3537149727344513,0,4,1,51,67,Attribute Recognition
global,13,6,6014,27542,27542,14,6000,21528,0.232177734375,0.6552734375,0.7383769154548645,0.7865920662879944,0.286376953125,0.09283447265625,0.24480926990509033,0.09034804254770279,0.49356764554977417,0,4,1,51,67,Attribute Recognition
global,13,7,6014,27542,27542,14,6000,21528,0.1763916015625,0.7451171875,0.8085839152336121,1.1773191690444946,0.144775390625,0.163330078125,0.5301109552383423,0.31442636251449585,0.2784729599952698,0,4,1,51,67,Attribute Recognition
global,13,8,6014,27542,27542,14,6000,21528,0.2296142578125,0.09527587890625,0.29325568675994873,0.11564628779888153,0.271240234375,0.0032939910888671875,0.011998471803963184,0.0033846660517156124,0.2812572121620178,0,4,1,51,67,Attribute Recognition
global,13,9,6014,27542,27542,14,6000,21528,0.34326171875,0.400390625,0.538411021232605,0.3250918388366699,0.359130859375,0.00565338134765625,0.015497877262532711,0.004387358669191599,0.5229131579399109,0,4,1,51,67,Attribute Recognition
global,13,10,6014,27542,27542,14,6000,21528,0.1993408203125,0.4189453125,0.6775913238525391,0.5857450366020203,0.2220458984375,0.010345458984375,0.0445174016058445,0.012985377572476864,0.6330739259719849,0,4,1,51,67,Attribute Recognition
global,13,11,6014,27542,27542,14,6000,21528,0.23974609375,0.53759765625,0.6915829181671143,0.6249616742134094,0.2430419921875,0.4765625,0.662256121635437,0.5464949011802673,0.029326796531677246,0,4,1,51,67,Attribute Recognition
global,13,12,6014,27542,27542,14,6000,21528,0.16455078125,0.53515625,0.7648290395736694,0.9064172506332397,0.2939453125,0.1353759765625,0.3153255581855774,0.1283579021692276,0.44950348138809204,0,4,1,51,67,Attribute Recognition
global,13,13,6014,27542,27542,14,6000,21528,0.1842041015625,0.1290283203125,0.41192516684532166,0.19522403180599213,0.231201171875,0.002696990966796875,0.011530620977282524,0.0032511502504348755,0.4003945589065552,0,4,1,51,67,Attribute Recognition
global,13,14,6014,27542,27542,14,6000,21528,0.178466796875,0.67822265625,0.7916785478591919,1.0591620206832886,0.136474609375,0.07916259765625,0.36711010336875916,0.16166488826274872,0.42456844449043274,0,4,1,51,67,Attribute Recognition
global,13,15,6014,27542,27542,14,6000,21528,0.208740234375,0.634765625,0.7525325417518616,0.847529411315918,0.1395263671875,0.05694580078125,0.28984156250953674,0.1137504056096077,0.46269097924232483,0,4,1,51,67,Attribute Recognition
global,13,16,6014,27542,27542,14,6000,21528,0.1881103515625,0.67822265625,0.7828660011291504,1.0048636198043823,0.2041015625,0.1898193359375,0.48187169432640076,0.2592039704322815,0.30099430680274963,0,4,1,51,67,Attribute Recognition
global,13,17,6014,27542,27542,14,6000,21528,0.1644287109375,0.67529296875,0.8041866421699524,1.1446220874786377,0.189697265625,0.37890625,0.6663804054260254,0.5566962361335754,0.137806236743927,0,4,1,51,67,Attribute Recognition
global,13,18,6014,27542,27542,14,6000,21528,0.18896484375,0.6279296875,0.7686790227890015,0.9261419773101807,0.33544921875,0.1754150390625,0.34336918592453003,0.1457429677248001,0.42530983686447144,0,4,1,51,67,Attribute Recognition
global,13,19,6014,27542,27542,14,6000,21528,0.20947265625,0.66455078125,0.7603352069854736,0.8841958045959473,0.1575927734375,0.0946044921875,0.37512099742889404,0.1673104166984558,0.3852142095565796,0,4,1,51,67,Attribute Recognition
global,13,20,6014,27542,27542,14,6000,21528,0.1875,0.62109375,0.7681159377098083,0.9232162833213806,0.1766357421875,0.06109619140625,0.25699615478515625,0.09640134125947952,0.5111197829246521,0,4,1,51,67,Attribute Recognition
global,13,21,6014,27542,27542,14,6000,21528,0.1265869140625,0.8427734375,0.8694118857383728,1.8555365800857544,0.2188720703125,0.2459716796875,0.5291491746902466,0.31321480870246887,0.3402627110481262,0,4,1,51,67,Attribute Recognition
global,13,22,6014,27542,27542,14,6000,21528,0.1710205078125,0.70654296875,0.8051189184188843,1.1514309644699097,0.1737060546875,0.20458984375,0.5408196449279785,0.32825902104377747,0.26429927349090576,0,4,1,51,67,Attribute Recognition
global,13,23,6014,27542,27542,14,6000,21528,0.1998291015625,0.703125,0.7786940932273865,0.9806665778160095,0.27783203125,0.1484375,0.3482245206832886,0.14890486001968384,0.4304695725440979,0,4,1,51,67,Attribute Recognition
global,13,24,6014,27542,27542,14,6000,21528,0.2010498046875,0.62890625,0.7577584981918335,0.8718260526657104,0.2239990234375,0.251220703125,0.5286411643028259,0.31257688999176025,0.22911733388900757,0,4,1,51,67,Attribute Recognition
global,13,25,6014,27542,27542,14,6000,21528,0.24462890625,0.6103515625,0.71387779712677,0.6953762769699097,0.2890625,0.1328125,0.31481480598449707,0.12805446982383728,0.39906299114227295,0,4,1,51,67,Attribute Recognition
global,13,26,6014,27542,27542,14,6000,21528,0.19384765625,0.67626953125,0.7772166132926941,0.9723145961761475,0.209716796875,0.280517578125,0.5722111463546753,0.37279874086380005,0.2050054669380188,0,4,1,51,67,Attribute Recognition
global,13,27,6014,27542,27542,14,6000,21528,0.202392578125,0.70947265625,0.7780455350875854,0.9769867062568665,0.265869140625,0.212646484375,0.4443877637386322,0.22291424870491028,0.33365777134895325,0,4,1,51,67,Attribute Recognition
global,14,0,6014,27542,27542,14,6000,21528,0.006496429443359375,0.0012187957763671875,0.1579728126525879,0.05228815972805023,0.69580078125,0.0001430511474609375,0.00020554984803311527,5.729991607950069e-05,0.15776726603507996,0,4,1,51,67,Attribute Recognition
global,14,1,6014,27542,27542,14,6000,21528,0.023193359375,0.03997802734375,0.6328502297401428,0.4804023802280426,0.1903076171875,0.0249176025390625,0.11577454954385757,0.0364919975399971,0.5170756578445435,0,4,1,51,67,Attribute Recognition
global,14,2,6014,27542,27542,14,6000,21528,0.052276611328125,0.09210205078125,0.637920081615448,0.4910315275192261,0.04254150390625,0.0037746429443359375,0.08149734139442444,0.024729227647185326,0.5564227104187012,0,4,1,51,67,Attribute Recognition
global,14,3,6014,27542,27542,14,6000,21528,0.08404541015625,0.1654052734375,0.6630780696868896,0.5485078692436218,0.3876953125,0.02581787109375,0.06243542581796646,0.018559977412223816,0.6006426215171814,0,4,1,51,67,Attribute Recognition
global,14,4,6014,27542,27542,14,6000,21528,0.0203399658203125,0.007381439208984375,0.2662721872329712,0.10114356875419617,0.177001953125,0.0002071857452392578,0.0011691594263538718,0.0003262341197114438,0.2651030421257019,0,4,1,51,67,Attribute Recognition
global,14,5,6014,27542,27542,14,6000,21528,0.00830841064453125,0.01068115234375,0.5624749064445496,0.35830047726631165,0.051544189453125,0.0181427001953125,0.2603459656238556,0.09810015559196472,0.30212894082069397,0,4,1,51,67,Attribute Recognition
global,14,6,6014,27542,27542,14,6000,21528,0.05059814453125,0.01678466796875,0.24909420311450958,0.09245399385690689,0.48681640625,0.0357666015625,0.0684419497847557,0.020476702600717545,0.18065226078033447,0,4,1,51,67,Attribute Recognition
global,14,7,6014,27542,27542,14,6000,21528,0.033721923828125,0.11328125,0.770604133605957,0.9362528324127197,0.047821044921875,0.00740814208984375,0.13413454592227936,0.04317553713917732,0.6364696025848389,0,4,1,51,67,Attribute Recognition
global,14,8,6014,27542,27542,14,6000,21528,0.0231781005859375,0.01367950439453125,0.37114468216896057,0.16449017822742462,0.52978515625,0.0275421142578125,0.04941820725798607,0.014489222317934036,0.3217264711856842,0,4,1,51,67,Attribute Recognition
global,14,9,6014,27542,27542,14,6000,21528,0.055694580078125,0.08349609375,0.5998684763908386,0.41783109307289124,0.1666259765625,0.050628662109375,0.23303835093975067,0.08468398451805115,0.36683011054992676,0,4,1,51,67,Attribute Recognition
global,14,10,6014,27542,27542,14,6000,21528,0.24609375,0.49560546875,0.6682027578353882,0.5612845420837402,0.1805419921875,0.328857421875,0.6455787420272827,0.507664680480957,0.02262401580810547,0,4,1,51,67,Attribute Recognition
